text_clean,text_len,label
the tweeter gurl is on tumblr using a taser on roaches that i'm assuming are in her house. you bitches have no shame.,117,offensive_language
i'm jus a trill nicca mane,26,neither
steph curry looked like a little bitch gettin handled like a rag doll lmfaooo,77,offensive_language
"rt <user> : "" <user> : she threw me that pussy bt i neva caught it"" gay",71,offensive_language
rt <user> : i love them stripper bitches,40,offensive_language
& 8220 ; <user> : woaaaahh that coat though lol& 8221 ;nigga too warm in that hoe,81,offensive_language
& 8220 ; <user> : throwing lamps at bitches who need to lighten up.& 8221 ; true dat,84,offensive_language
<user> fuck your chicken sandwich ho!!!,39,offensive_language
"rt <user> : my boyfriend isn't allowed to give a girl his jacket. that hoe knows damn well what channel the weather is on, she cou& 8230 ;",138,offensive_language
<user> i understand but stop venting on this bitch you give to much insight in to your life these people don't deserve that,123,offensive_language
good music young money fags,27,offensive_language
fuck that shit i'm out this bitch,33,offensive_language
"suzan are you really going to make me get off this sofa to find some damn silverware, by golly you old bitch.",109,offensive_language
"rt <user> : <user> answer you phone hoe, i heard boutcha",56,offensive_language
experience charlie. married woman who loves hot phone sex with strangers. can you get me off? - 27 <url>,104,offensive_language
indiana lost to bowling green. big ten continues to be trash.,61,neither
rt <user> : & 8220 ; <user> : shawn micheals razor ramon both had bitches& 8221 ; noone had more than godfather though,118,offensive_language
whenever i came to school fresh i took hella bathroom breaks just so the hoes could check me out & 128514 ;,107,offensive_language
fuck these hoes im gone & 9996 ;& 65039 ;,41,offensive_language
rt <user> : bitches ain't shit hoes ain't neither,49,offensive_language
breh it's a polygamist town in arizona if u wanna have bitches on deck move there,81,offensive_language
i am extremely sad to have to admit that some of the best 21st century arabic rhymes have been written by jihadis,113,neither
<user> that spear chucker? hell no.,35,offensive_language
rt <user> : girls with six packs are scary..... just have a flat stomach that's hot enough.... ripped bitches are scary looking.,128,offensive_language
"i been way to consistent on niggas , i'm have to drop some trash to get appreciated",83,offensive_language
rt <user> : i just don't understand the grey area of being a hoe but lying about it. like close your legs or just be about that life& 8230 ;,140,offensive_language
<user> he's just a cunt and nobody likes him. he should choke on shit,69,offensive_language
rt <user> : yanks walk off win & 128591 ;,41,neither
"there's always that dumb twitter hoe when it comes to sports. ""i hope floyd beat mayweather"" or ""i hope new orleans beat the saints"" & 128530 ;& 128529 ;& 128298 ;",163,offensive_language
"rt <user> : ""girls who vape "" only faggots say some pussy shit like that i swear.",81,offensive_language
rt <user> : listen here & 8220 ; <user> : bitches cheat on they bitch... but be soooooo hurt when they bitch cheat back.& 8221 ;,128,offensive_language
<user> <user> it always looks so nice! i was gonna buy this yellow one,70,neither
a yellow jacket landed on my mouth and stung me while i was cutting grass..safe to say he won & 128029 ; <url>,110,neither
<user> my nicca,15,offensive_language
"' she herd i was a dope boy , i herd she was a gold digger & 1043359 ; , all i know is she a real bitch , so i fuck her like a real niggah .",140,offensive_language
21- you a bitch but you my bitch so we hella chillin. also thanks for tolerating me and being my friend.,104,offensive_language
suck my super monkey balls,26,offensive_language
i swear ain't nothing worse than a bad bitch that lost it,57,offensive_language
nah electric fairy tale seems cool but i'd rather buy some drugs with that money,80,neither
"rt <user> : yes, the bird tweets in the morning are lovely but remember, what you're hearing is: bird cock here! get some rock hard bird& 8230 ;",144,offensive_language
why cant girls just admit that they want the dick as much as us guys want the pussy? human nature duhh,102,offensive_language
"and i lick it after you clean it , eat pussy like a dyke but i fuck like a demon & 128545 ;& 128166 ;",101,offensive_language
rt <user> : the face you make when you see a hoe trying to preach on twitter <url>,82,offensive_language
"<user> dawg, you so trash your momma got charged with littering when she dropped you off for school",99,neither
swat to the twat,16,offensive_language
rt <user> : everyday i turn more into a cold heartless bitch.,61,offensive_language
boats 'n hoes & 191 ;,21,offensive_language
"my bitches pop that pussy,pop that gum and pop pills",52,offensive_language
<user> & 128514 ;& 128514 ;& 128514 ;& 128514 ; pot of gold ass nigguh,70,offensive_language
"dead af, stupid bitches still talking shit & 128514 ;",53,offensive_language
imma hit the ground work in the pussy she gone come back everytime,66,offensive_language
rt <user> : dont no nigga want a broke bitch & 128544 ;& 128079 ;& 128514 ;& 9996 ;,83,offensive_language
rt <user> : when you see a bitch nigga subtweet you <url>,57,offensive_language
rt <user> : braxton curti a hoe ass nigga and wen i see him i'ma smack him like da lil bitch he is 300,102,offensive_language
"""he married to a white woman... lucky sum-bitch"" - uncle ruckus",63,offensive_language
& 9733 ;@& 9733 ;@& 9733 ;@& 9733 ;@& 9733 ; grand opening ! & 9733 ;@& 9733 ;@& 9733 ;@& 9733 ;@& 9733 ; top class & 9733 ; oriental massage & 9733 ; perfect !& 9733 ; <url>,174,neither
who's got the baddest pussy on the planet,41,offensive_language
1 more day bitches!!!!,22,offensive_language
<user> bro you know i can't not comment on stupid shit like that..bitch instagram a heart attack on a plate,107,offensive_language
i need sleep but can't seem to get that place that let's you clam down and sleep :(,83,neither
"this nigga been all in public with his new young bitch, rubbin it in her face but when she reacts it ww3? she probably ain't even seen drake",140,offensive_language
you bitter bitches need a life..!,33,offensive_language
"she is not a ""whore"" she a ho",29,offensive_language
"<user> <user> i don't suck tho, you're just mad because you're trash and i carried you. you always had 0 points",111,neither
<user> cuz the whole team trash,31,neither
being a sober soul just wasnt interesting.. bitch im living 5spmg ggl <url>,75,offensive_language
"been a while since it's just been me solo at the crib, feeling kinda lonely like a hoe",86,offensive_language
<user> blaxican,15,neither
"i had to tell a bitch, i want the loveeeee",42,offensive_language
<user> thanks little bitch & 128526 ;,37,offensive_language
<user> <user> i put this bitch to shame& 128514 ;& 128514 ;,59,offensive_language
rt <user> : -you hoes ain't leaving a ain't shit nigga bc he's yo ain't shit nigga n you don't want the other hoe to win.,121,offensive_language
rt <user> : <user> bitch spoil me,33,offensive_language
this nigga jerry room smell like bad pussy!& 128530 ;,53,hate_speech
<user> shut up bitch,20,offensive_language
<user> hey windy! does your dildo take out the trash for you? buzzzzz,69,offensive_language
<user> would be perfect w/a graham cracker flavored bun or a maple dougnut bar.,79,neither
<user> <user> <user> haha the little shit talkier brought his other bitch,73,offensive_language
<user> <user> fuck up hoes meaning stfu hoes lol & 128517 ;,59,offensive_language
i'm in the cut with my old boys and this bitch asks me to smoke weed with her in a fucking yaris. the fuck? lol hell no.,120,offensive_language
rt <user> : <user> <user> when i drink some beurs kid . plus ur a faggot anyways,80,offensive_language
"rt <user> : <user> i seen what you look like ,not impressed.dont talk shit you dirt looking bitch",97,offensive_language
rt <user> : i call my penis the titanic because so many bitches went down on it.,80,offensive_language
rt <user> : have their been any reports of an aerosolized virus that turns apes intelligent? seems like that kind of day.,121,neither
do you really believe people evolved from apes? & 8212 ; not really. i'm quiet convinced with the evolution of man but ... <url>,128,neither
im just a young niggah tryna live my life long,46,offensive_language
"you are a hoe, hoe, a hoe.",26,offensive_language
got a red ass bitch wid a red ass pussayyy,42,offensive_language
& 8220 ; <user> : men hop in they feelings much quicker than women.& 8221 ; not me & 128520 ; i hop in ya bitch,111,offensive_language
<user> who cares tbh ones a shitty dirty argentino the other is a feather fisted nigger,87,hate_speech
"rt <user> : "" <user> : these hoes got more bodies than a cemetery& 128056 ;& 9749 ;& 65039 ;.""",94,offensive_language
bitch niggas owe me money,25,offensive_language
"<user> careful, they might try to queer ya!",43,offensive_language
gotta keep the sox down while they're down! redsox yankees mlb,62,neither
"rt <user> : you give these bitches the amex once, they gonna act like a chilly snob and try to go get that cardigan",115,offensive_language
rt <user> : cant turn a hoe into a husband either,49,offensive_language
pretty ass niggah. <url>,24,offensive_language
when ratchet bitches find out the club ain't 10$ to get in <url>,64,offensive_language
<user> tounge punching smelly turtle pussy,42,offensive_language
one thing i can't stand is texting bitches that got droids,58,offensive_language
<user> yeah i tend you grab ass & 128075 ;and smack bitches in the morning . i don't think you can hang lol& 128514 ;& 128076 ;,127,offensive_language
<user> lemme guess you wore the hilly hicks sweats/leggings & 128514 ;& 128514 ;& 127874 ;& 127856 ;& 128079 ;& 127825 ;,120,neither
